3978,30
4433.2402,0.0000,4433.2402,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699
4425.7202,0.0000,4425.7202,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198
4422.5898,0.0000,4422.5898,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002
4427.9702,0.0000,4427.9702,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702
4437.5801,0.0000,4437.5801,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100
4441.7798,0.0000,4441.7798,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101
4443.6899,0.0000,4443.6899,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599
4454.5801,0.0000,4454.5801,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200
4449.6099,0.0000,4449.6099,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800
4454.8799,0.0000,4454.8799,4453.1299,4442.7998,4425.3501,4401.9302,4363.3701,4354.4702,4353.8501,4362.7300,4349.7100,4337.9702,4329.4102,4344.3701,4355.2998,4348.9902,4338.1001,4326.6802,4342.6602,4319.2500,4311.8701,4326.1699,4335.3198,4325.7002,4326.4702,4326.7100,4337.3101,4294.3599,4283.5200,4291.9800,4285.8301
